CR7_09_07             3 1 99  7 09 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_08             3 1 99  7 09 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_09             3 1 99  7 09 02 09 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_10             3 1 99  7 09 02 10 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_09_11             3 1 99  7 09 02 11 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_10_00             3 1 99  7 10 02 00 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_10_01             3 1 99  7 10 02 01 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_10_02             3 1 99  7 10 02 02 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_10_03             3 1 99  7 10 02 03 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_10_04             3 1 99  7 10 02 04 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_10_05             3 1 99  7 10 02 05 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_10_06             3 1 99  7 10 02 06 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_10_07             3 1 99  7 10 02 07 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
CR7_10_08             3 1 99  7 10 02 08 -2200.0   1.5   1.3   121.5   486.0 -2550.0 -2500.0
